# pass 1: $ cd k4 && python3 mincex_cert.py ../results/k4_min_cex_shapes_4.json.gz OUT --jobs=3 --timeout=30   (search4.py scanner; stopped after 2,463 cores and resumed in pass 2)
5558 cores, 0 in the checkpoint, 5558 to run
n = 7, m = 14, kinds P4P4Q3P4P3P3P3, 1036800 profiles: 13 allocations, 0 D2 failures, 0.7 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 49766400 profiles: 23 allocations, 0 D2 failures, 1.4 s
n = 7, m = 13, kinds Q4Q3P3P3P3P4P3, 1105920 profiles: 27 allocations, 0 D2 failures, 1.5 s
n = 7, m = 12, kinds Q4Q3P3P3P3Q3P3, 221184 profiles: 21 allocations, 0 D2 failures, 1.8 s
n = 7, m = 12, kinds Q4P3P3P3P3Q3Q3, 18432 profiles: 7 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds Q4P3P3P3P3P4P4, 460800 profiles: 7 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds Q4P3P3P3P3P4Q3, 92160 profiles: 12 allocations, 0 D2 failures, 0.6 s
n = 7, m = 13, kinds Q4P4P3P3P3Q3P3, 10616832 profiles: 40 allocations, 0 D2 failures, 2.7 s
n = 7, m = 12, kinds Q4Q3P3P3P3Q3P3, 221184 profiles: 19 allocations, 0 D2 failures, 1.2 s
n = 7, m = 14, kinds Q4P4P3P3P3P4P3, 53084160 profiles: 48 allocations, 0 D2 failures, 2.6 s
n = 7, m = 13, kinds Q4Q3P3P3P3P4P3, 1105920 profiles: 25 allocations, 0 D2 failures, 1.0 s
n = 7, m = 13, kinds Q4P4P3P3P3Q3P3, 10616832 profiles: 42 allocations, 0 D2 failures, 2.1 s
n = 7, m = 12, kinds Q4Q3P3P3P3Q3P3, 221184 profiles: 21 allocations, 0 D2 failures, 1.5 s
n = 7, m = 13, kinds Q4P4P3P3P3Q3P3, 10616832 profiles: 39 allocations, 0 D2 failures, 1.8 s
n = 7, m = 14, kinds Q4P4P3P3P3P4P3, 53084160 profiles: 50 allocations, 0 D2 failures, 2.3 s
n = 7, m = 13, kinds Q4Q3P3P3P3P4P3, 1105920 profiles: 25 allocations, 0 D2 failures, 1.4 s
n = 7, m = 14, kinds Q4P4P3P3P3P4P3, 53084160 profiles: 37 allocations, 0 D2 failures, 1.6 s
n = 7, m = 12, kinds Q4P3P3P3P3Q3Q3, 221184 profiles: 18 allocations, 0 D2 failures, 1.0 s
n = 7, m = 13, kinds Q4P3P3P3P3Q4P3, 5308416 profiles: 40 allocations, 0 D2 failures, 1.6 s
n = 7, m = 13, kinds Q4P3P3P3P3P4Q3, 1105920 profiles: 26 allocations, 0 D2 failures, 1.3 s
n = 7, m = 14, kinds Q4P3P3P3P3P4P4, 53084160 profiles: 26 allocations, 0 D2 failures, 1.1 s
n = 7, m = 13, kinds Q4P3P3P3P3Q3P4, 10616832 profiles: 28 allocations, 0 D2 failures, 1.2 s
n = 7, m = 12, kinds Q4P3P3P3P3Q3Q3, 2654208 profiles: 82 allocations, 0 D2 failures, 4.5 s
n = 7, m = 12, kinds Q4P3P3P3P3Q3Q3, 2654208 profiles: 90 allocations, 0 D2 failures, 4.8 s
n = 7, m = 13, kinds Q4P3P3P3P3P4Q3, 127401984 profiles: 112 allocations, 0 D2 failures, 5.6 s
n = 7, m = 12, kinds Q3Q4Q3P3P3P3P3, 41472 profiles: 6 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4Q4Q3P3P3P3P3, 207360 profiles: 10 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds Q3Q4P4P3P3P3P3, 207360 profiles: 8 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds P4Q4P4P3P3P3P3, 1036800 profiles: 9 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds Q4P3P3P3P3P4P4, 6115295232 profiles: 168 allocations, 0 D2 failures, 7.2 s
n = 7, m = 12, kinds P4Q3Q3Q3P3P3P3, 77760 profiles: 12 allocations, 0 D2 failures, 0.6 s
n = 7, m = 12, kinds Q3P4Q3Q3P3P3P3, 746496 profiles: 28 allocations, 0 D2 failures, 1.4 s
n = 7, m = 12, kinds Q3Q3Q3P4P3P3P3, 746496 profiles: 18 allocations, 0 D2 failures, 1.4 s
n = 7, m = 13, kinds Q4P3P3P3P3P4Q3, 127401984 profiles: 104 allocations, 0 D2 failures, 5.4 s
n = 7, m = 13, kinds P4P4Q3Q3P3P3P3, 3732480 profiles: 41 allocations, 0 D2 failures, 1.6 s
n = 7, m = 13, kinds P4Q3Q3P4P3P3P3, 3732480 profiles: 24 allocations, 0 D2 failures, 1.3 s
n = 7, m = 13, kinds Q3P4P4Q3P3P3P3, 35831808 profiles: 53 allocations, 0 D2 failures, 2.4 s
n = 7, m = 13, kinds Q3P4Q3P4P3P3P3, 35831808 profiles: 37 allocations, 0 D2 failures, 1.9 s
n = 7, m = 14, kinds P4P4P4Q3P3P3P3, 179159040 profiles: 55 allocations, 0 D2 failures, 2.2 s
n = 7, m = 14, kinds P4P4Q3P4P3P3P3, 179159040 profiles: 61 allocations, 0 D2 failures, 2.7 s
n = 7, m = 14, kinds Q3P4P4P4P3P3P3, 1719926784 profiles: 70 allocations, 0 D2 failures, 2.6 s
n = 7, m = 12, kinds Q4Q3P3Q3P3P3P3, 497664 profiles: 16 allocations, 0 D2 failures, 1.0 s
n = 7, m = 14, kinds Q4P3P3P3P3P4P4, 6115295232 profiles: 221 allocations, 0 D2 failures, 11.1 s
n = 7, m = 13, kinds Q4Q3P3P4P3P3P3, 2488320 profiles: 23 allocations, 0 D2 failures, 1.2 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 8599633920 profiles: 99 allocations, 0 D2 failures, 4.2 s
n = 7, m = 13, kinds Q4P4P3Q3P3P3P3, 23887872 profiles: 42 allocations, 0 D2 failures, 2.1 s
n = 7, m = 12, kinds P4Q3Q3Q3P3P3P3, 77760 profiles: 27 allocations, 0 D2 failures, 1.3 s
n = 7, m = 12, kinds Q3Q3P4Q3P3P3P3, 746496 profiles: 22 allocations, 0 D2 failures, 1.2 s
n = 7, m = 12, kinds Q3P4Q3Q3P3P3P3, 746496 profiles: 27 allocations, 0 D2 failures, 1.4 s
n = 7, m = 14, kinds Q4P4P3P4P3P3P3, 119439360 profiles: 50 allocations, 0 D2 failures, 2.1 s
n = 7, m = 12, kinds Q3Q3Q3P4P3P3P3, 746496 profiles: 26 allocations, 0 D2 failures, 1.2 s
n = 7, m = 13, kinds P4P4Q3Q3P3P3P3, 3732480 profiles: 25 allocations, 0 D2 failures, 1.4 s
n = 7, m = 13, kinds P4Q3Q3P4P3P3P3, 3732480 profiles: 37 allocations, 0 D2 failures, 1.5 s
n = 7, m = 13, kinds P4Q3P4Q3P3P3P3, 3732480 profiles: 41 allocations, 0 D2 failures, 2.8 s
n = 7, m = 13, kinds Q3P4P4Q3P3P3P3, 35831808 profiles: 43 allocations, 0 D2 failures, 2.4 s
n = 7, m = 13, kinds Q3Q3P4P4P3P3P3, 35831808 profiles: 31 allocations, 0 D2 failures, 1.8 s
n = 7, m = 13, kinds Q3P4Q3P4P3P3P3, 35831808 profiles: 47 allocations, 0 D2 failures, 2.9 s
n = 7, m = 14, kinds P4P4P4Q3P3P3P3, 179159040 profiles: 43 allocations, 0 D2 failures, 2.5 s
n = 7, m = 14, kinds P4Q3P4P4P3P3P3, 179159040 profiles: 53 allocations, 0 D2 failures, 2.5 s
n = 7, m = 14, kinds P4P4Q3P4P3P3P3, 179159040 profiles: 63 allocations, 0 D2 failures, 2.9 s
n = 7, m = 12, kinds Q4Q3P3Q3P3P3P3, 331776 profiles: 21 allocations, 0 D2 failures, 1.1 s
n = 7, m = 14, kinds Q3P4P4P4P3P3P3, 1719926784 profiles: 86 allocations, 0 D2 failures, 3.7 s
n = 7, m = 13, kinds Q4P4P3Q3P3P3P3, 15925248 profiles: 22 allocations, 0 D2 failures, 1.0 s
n = 7, m = 13, kinds Q4Q3P3P4P3P3P3, 1658880 profiles: 13 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 191102976 profiles: 66 allocations, 0 D2 failures, 3.0 s
n = 7, m = 12, kinds Q4Q3P3Q3P3P3P3, 331776 profiles: 15 allocations, 0 D2 failures, 0.7 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 8599633920 profiles: 90 allocations, 0 D2 failures, 4.0 s
n = 7, m = 14, kinds Q4P4P3P4P3P3P3, 79626240 profiles: 40 allocations, 0 D2 failures, 1.5 s
n = 7, m = 13, kinds Q4P4P3Q3P3P3P3, 15925248 profiles: 26 allocations, 0 D2 failures, 1.2 s
n = 7, m = 12, kinds Q3Q4Q3P3P3P3P3, 27648 profiles: 5 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds Q4Q3P3P4P3P3P3, 1658880 profiles: 27 allocations, 0 D2 failures, 1.3 s
n = 7, m = 14, kinds Q4P4P3P4P3P3P3, 79626240 profiles: 38 allocations, 0 D2 failures, 1.4 s
n = 7, m = 13, kinds Q3Q4P4P3P3P3P3, 138240 profiles: 11 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4Q4Q3P3P3P3P3, 138240 profiles: 11 allocations, 0 D2 failures, 0.6 s
n = 7, m = 12, kinds P4Q3Q3Q3P3P3P3, 4320 profiles: 9 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds P4Q4P4P3P3P3P3, 691200 profiles: 20 allocations, 0 D2 failures, 0.9 s
n = 7, m = 12, kinds Q3Q3P4Q3P3P3P3, 41472 profiles: 7 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4P4Q3Q3P3P3P3, 21600 profiles: 9 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds P4Q3P4Q3P3P3P3, 207360 profiles: 9 allocations, 0 D2 failures, 0.4 s
n = 7, m = 13, kinds P4Q3Q3P4P3P3P3, 207360 profiles: 11 allocations, 0 D2 failures, 0.6 s
n = 7, m = 13, kinds Q3Q3P4P4P3P3P3, 1990656 profiles: 11 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds P4P4P4Q3P3P3P3, 1036800 profiles: 17 allocations, 0 D2 failures, 0.7 s
n = 7, m = 14, kinds P4Q3P4P4P3P3P3, 9953280 profiles: 20 allocations, 0 D2 failures, 0.8 s
n = 7, m = 12, kinds Q3Q4Q3P3P3P3P3, 1728 profiles: 5 allocations, 0 D2 failures, 0.3 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 49766400 profiles: 23 allocations, 0 D2 failures, 0.8 s
n = 7, m = 13, kinds Q3Q4P4P3P3P3P3, 8640 profiles: 4 allocations, 0 D2 failures, 0.2 s
n = 7, m = 13, kinds P4Q4Q3P3P3P3P3, 8640 profiles: 6 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 127401984 profiles: 74 allocations, 0 D2 failures, 3.4 s
n = 7, m = 14, kinds P4Q4P4P3P3P3P3, 43200 profiles: 4 allocations, 0 D2 failures, 0.3 s
n = 7, m = 12, kinds P4Q3Q3Q3P3P3P3, 4320 profiles: 5 allocations, 0 D2 failures, 0.3 s
n = 7, m = 12, kinds Q3Q3P4Q3P3P3P3, 41472 profiles: 5 allocations, 0 D2 failures, 0.4 s
n = 7, m = 13, kinds P4P4Q3Q3P3P3P3, 21600 profiles: 13 allocations, 0 D2 failures, 0.6 s
n = 7, m = 13, kinds P4Q3Q3P4P3P3P3, 207360 profiles: 7 allocations, 0 D2 failures, 0.4 s
n = 7, m = 13, kinds P4Q3P4Q3P3P3P3, 207360 profiles: 9 allocations, 0 D2 failures, 0.6 s
n = 7, m = 14, kinds P4P4P4Q3P3P3P3, 1036800 profiles: 5 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds Q3Q3P4P4P3P3P3, 1990656 profiles: 8 allocations, 0 D2 failures, 1.0 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 49766400 profiles: 16 allocations, 0 D2 failures, 0.7 s
n = 7, m = 12, kinds Q4Q3P3Q3P3P3P3, 27648 profiles: 7 allocations, 0 D2 failures, 0.6 s
n = 7, m = 14, kinds P4Q3P4P4P3P3P3, 9953280 profiles: 17 allocations, 0 D2 failures, 1.0 s
n = 7, m = 13, kinds Q4Q3P3P4P3P3P3, 138240 profiles: 8 allocations, 0 D2 failures, 0.4 s
n = 7, m = 12, kinds P4Q3Q3Q3P3P3P3, 4320 profiles: 5 allocations, 0 D2 failures, 0.2 s
n = 7, m = 13, kinds Q4P4P3Q3P3P3P3, 138240 profiles: 7 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4P4Q3Q3P3P3P3, 21600 profiles: 8 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds P4Q3P4Q3P3P3P3, 207360 profiles: 6 allocations, 0 D2 failures, 0.3 s
n = 7, m = 12, kinds Q3Q3P4Q3P3P3P3, 41472 profiles: 7 allocations, 0 D2 failures, 0.3 s
n = 7, m = 14, kinds Q4P4P3P4P3P3P3, 691200 profiles: 13 allocations, 0 D2 failures, 0.9 s
n = 7, m = 13, kinds P4Q3Q3P4P3P3P3, 207360 profiles: 7 allocations, 0 D2 failures, 0.3 s
n = 7, m = 14, kinds P4P4P4Q3P3P3P3, 1036800 profiles: 12 allocations, 0 D2 failures, 0.4 s
n = 7, m = 12, kinds P4Q3Q3Q3P3P3P3, 4320 profiles: 3 allocations, 0 D2 failures, 0.2 s
n = 7, m = 12, kinds Q3P4Q3Q3P3P3P3, 41472 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds Q3Q3P4P4P3P3P3, 1990656 profiles: 11 allocations, 0 D2 failures, 0.7 s
n = 7, m = 14, kinds P4Q3P4P4P3P3P3, 9953280 profiles: 8 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4P4Q3Q3P3P3P3, 207360 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 49766400 profiles: 12 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4Q3Q3P4P3P3P3, 21600 profiles: 5 allocations, 0 D2 failures, 0.2 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 49766400 profiles: 14 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds Q3P4P4Q3P3P3P3, 1990656 profiles: 12 allocations, 0 D2 failures, 0.8 s
n = 7, m = 14, kinds P4P4Q3P4P3P3P3, 1036800 profiles: 15 allocations, 0 D2 failures, 0.8 s
n = 7, m = 14, kinds P4P4P4Q3P3P3P3, 9953280 profiles: 13 allocations, 0 D2 failures, 0.8 s
n = 7, m = 12, kinds P4Q3Q3Q3P3P3P3, 4320 profiles: 4 allocations, 0 D2 failures, 0.3 s
n = 7, m = 12, kinds Q3P4Q3Q3P3P3P3, 41472 profiles: 4 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 497664 profiles: 18 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4P4Q3Q3P3P3P3, 207360 profiles: 5 allocations, 0 D2 failures, 0.4 s
n = 7, m = 13, kinds P4Q3Q3P4P3P3P3, 21600 profiles: 9 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds P4Q3P4Q3P3P3P3, 207360 profiles: 9 allocations, 0 D2 failures, 0.7 s
n = 7, m = 13, kinds Q3P4P4Q3P3P3P3, 1990656 profiles: 6 allocations, 0 D2 failures, 0.4 s
n = 7, m = 14, kinds P4P4P4Q3P3P3P3, 9953280 profiles: 5 allocations, 0 D2 failures, 0.3 s
n = 7, m = 14, kinds P4P4Q3P4P3P3P3, 1036800 profiles: 5 allocations, 0 D2 failures, 0.3 s
n = 7, m = 15, kinds P4P4P4P4P3P3P3, 49766400 profiles: 12 allocations, 0 D2 failures, 0.6 s
n = 7, m = 12, kinds Q3P4Q3P3Q3P3P3, 77760 profiles: 31 allocations, 0 D2 failures, 1.7 s
n = 7, m = 12, kinds P4Q3Q3P3Q3P3P3, 746496 profiles: 48 allocations, 0 D2 failures, 2.1 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 127401984 profiles: 86 allocations, 0 D2 failures, 4.1 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 127401984 profiles: 77 allocations, 0 D2 failures, 3.0 s
n = 7, m = 12, kinds Q3Q3P4P3Q3P3P3, 746496 profiles: 39 allocations, 0 D2 failures, 2.0 s
n = 7, m = 13, kinds P4P4Q3P3Q3P3P3, 3732480 profiles: 49 allocations, 0 D2 failures, 2.3 s
n = 7, m = 13, kinds Q3P4P4P3Q3P3P3, 3732480 profiles: 42 allocations, 0 D2 failures, 2.2 s
n = 7, m = 13, kinds P4Q3P4P3Q3P3P3, 35831808 profiles: 45 allocations, 0 D2 failures, 2.8 s
n = 7, m = 13, kinds Q3Q3P4P3P4P3P3, 35831808 profiles: 55 allocations, 0 D2 failures, 2.6 s
n = 7, m = 14, kinds P4P4P4P3Q3P3P3, 179159040 profiles: 59 allocations, 0 D2 failures, 2.7 s
n = 7, m = 12, kinds Q4Q3Q3P3P3P3P3, 18432 profiles: 6 allocations, 0 D2 failures, 0.4 s
n = 7, m = 13, kinds Q4P4Q3P3P3P3P3, 92160 profiles: 7 allocations, 0 D2 failures, 0.3 s
n = 7, m = 14, kinds Q3P4P4P3P4P3P3, 179159040 profiles: 50 allocations, 0 D2 failures, 2.5 s
n = 7, m = 14, kinds Q4P4P4P3P3P3P3, 460800 profiles: 7 allocations, 0 D2 failures, 0.3 s
n = 7, m = 12, kinds Q4Q3Q3P3P3P3P3, 18432 profiles: 5 allocations, 0 D2 failures, 0.4 s
n = 7, m = 13, kinds Q4P4Q3P3P3P3P3, 92160 profiles: 5 allocations, 0 D2 failures, 0.4 s
n = 7, m = 14, kinds Q4P4P4P3P3P3P3, 460800 profiles: 10 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds P4Q3P4P3P4P3P3, 1719926784 profiles: 105 allocations, 0 D2 failures, 4.0 s
n = 7, m = 13, kinds Q4P4Q3P3P3P3P3, 92160 profiles: 9 allocations, 0 D2 failures, 0.5 s
n = 7, m = 12, kinds Q4Q3Q3P3P3P3P3, 18432 profiles: 9 allocations, 0 D2 failures, 0.8 s
n = 7, m = 12, kinds Q4P3Q3Q3P3P3P3, 18432 profiles: 4 allocations, 0 D2 failures, 0.4 s
n = 7, m = 14, kinds Q4P4P4P3P3P3P3, 460800 profiles: 13 allocations, 0 D2 failures, 0.8 s
n = 7, m = 13, kinds Q4P3Q3P4P3P3P3, 92160 profiles: 5 allocations, 0 D2 failures, 0.2 s
n = 7, m = 13, kinds Q4P3P4Q3P3P3P3, 92160 profiles: 8 allocations, 0 D2 failures, 0.6 s
n = 7, m = 13, kinds Q4P3P3P4P3P3Q3, 92160 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 12, kinds Q4P3P3Q3P3P3Q3, 18432 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds Q4P3P3P4P3P3P4, 460800 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 12, kinds Q4Q3P3Q3P3P3P3, 18432 profiles: 8 allocations, 0 D2 failures, 0.4 s
n = 7, m = 14, kinds Q4P3P4P4P3P3P3, 460800 profiles: 12 allocations, 0 D2 failures, 0.6 s
n = 7, m = 13, kinds Q4P4P3Q3P3P3P3, 92160 profiles: 9 allocations, 0 D2 failures, 0.5 s
n = 7, m = 13, kinds Q4Q3P3P4P3P3P3, 92160 profiles: 8 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds Q4P4P3P4P3P3P3, 460800 profiles: 13 allocations, 0 D2 failures, 0.7 s
n = 7, m = 15, kinds P4P4P4P3P4P3P3, 8599633920 profiles: 119 allocations, 0 D2 failures, 4.8 s
n = 7, m = 13, kinds Q4Q4P3P3P3P3P3, 294912 profiles: 18 allocations, 0 D2 failures, 0.8 s
n = 7, m = 13, kinds Q4Q4P3P3P3P3P3, 5308416 profiles: 48 allocations, 0 D2 failures, 2.0 s
n = 7, m = 12, kinds Q4Q3P3Q3P3P3P3, 221184 profiles: 28 allocations, 0 D2 failures, 1.6 s
n = 7, m = 13, kinds Q4P4P3Q3P3P3P3, 1105920 profiles: 34 allocations, 0 D2 failures, 2.2 s
n = 7, m = 12, kinds P4Q3Q3P3Q3P3P3, 2304 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 12, kinds Q3P4Q3P3Q3P3P3, 240 profiles: 2 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds P4P4Q3P3Q3P3P3, 11520 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds Q3P4P4P3Q3P3P3, 1200 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds P4P4P4P3Q3P3P3, 57600 profiles: 2 allocations, 0 D2 failures, 0.5 s
n = 7, m = 14, kinds Q3P4P4P3P4P3P3, 6000 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds Q4Q4P3P3P3P3P3, 84934656 profiles: 80 allocations, 0 D2 failures, 4.0 s
n = 7, m = 15, kinds P4P4P4P3P4P3P3, 288000 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 7, m = 12, kinds Q3P4Q3P3Q3P3P3, 240 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 14, kinds Q4P4P3P4P3P3P3, 53084160 profiles: 42 allocations, 0 D2 failures, 2.0 s
n = 7, m = 12, kinds Q3Q3P4P3Q3P3P3, 240 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 12, kinds P4Q3Q3P3Q3P3P3, 2304 profiles: 2 allocations, 0 D2 failures, 0.2 s
n = 7, m = 13, kinds Q3P4P4P3Q3P3P3, 1200 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds Q4Q3P3P4P3P3P3, 10616832 profiles: 38 allocations, 0 D2 failures, 2.6 s
n = 7, m = 13, kinds Q3Q3P4P3P4P3P3, 1200 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds P4Q3P4P3Q3P3P3, 11520 profiles: 2 allocations, 0 D2 failures, 0.2 s
n = 7, m = 14, kinds Q3P4P4P3P4P3P3, 6000 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 14, kinds P4Q3P4P3P4P3P3, 57600 profiles: 2 allocations, 0 D2 failures, 0.2 s
n = 7, m = 14, kinds P4P4P4P3Q3P3P3, 57600 profiles: 3 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds P4P4Q3P3Q3P3P3, 11520 profiles: 4 allocations, 0 D2 failures, 0.4 s
n = 7, m = 15, kinds P4P4P4P3P4P3P3, 288000 profiles: 5 allocations, 0 D2 failures, 0.3 s
n = 7, m = 13, kinds Q4P3P3Q3P3P4P3, 138240 profiles: 3 allocations, 0 D2 failures, 0.2 s
n = 7, m = 12, kinds Q4P3P3Q3P3Q3P3, 1728 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds Q4P3P3P4P3Q3P3, 8640 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds Q4P3P3P4P3Q3P3, 138240 profiles: 4 allocations, 0 D2 failures, 0.2 s
n = 7, m = 14, kinds Q4P3P3P4P3P4P3, 43200 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 12, kinds Q4P3P3Q3P3Q3P3, 27648 profiles: 9 allocations, 0 D2 failures, 0.7 s
n = 7, m = 14, kinds Q4P3P3P4P3P4P3, 691200 profiles: 10 allocations, 0 D2 failures, 0.6 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 1024 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 5308416 profiles: 42 allocations, 0 D2 failures, 1.7 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 5308416 profiles: 41 allocations, 0 D2 failures, 1.6 s
n = 7, m = 12, kinds P4Q3Q3P3P3Q3P3, 240 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 12, kinds Q3P4Q3P3P3Q3P3, 240 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 12, kinds Q3Q3P4P3P3Q3P3, 2304 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds P4P4Q3P3P3Q3P3, 1200 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds P4Q3P4P3P3Q3P3, 11520 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds P4Q3Q3P3P3P4P3, 1200 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds Q4P3P3Q4P3P3P3, 331776 profiles: 24 allocations, 0 D2 failures, 0.8 s
n = 7, m = 13, kinds Q3P4P4P3P3Q3P3, 11520 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds P4P4P4P3P3Q3P3, 57600 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds P4Q3P4P3P3P4P3, 57600 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds P4P4Q3P3P3P4P3, 6000 profiles: 3 allocations, 0 D2 failures, 0.2 s
n = 7, m = 12, kinds P4Q3Q3P3P3Q3P3, 240 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 12, kinds Q3P4Q3P3P3Q3P3, 240 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 15, kinds P4P4P4P3P3P4P3, 288000 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 12, kinds Q3Q3Q3P3P3P4P3, 240 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds P4P4Q3P3P3Q3P3, 1200 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 12, kinds Q3Q3P4P3P3Q3P3, 2304 profiles: 2 allocations, 0 D2 failures, 0.2 s
n = 7, m = 13, kinds P4Q3Q3P3P3P4P3, 1200 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds Q3P4P4P3P3Q3P3, 11520 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 13, kinds P4Q3P4P3P3Q3P3, 11520 profiles: 2 allocations, 0 D2 failures, 0.2 s
n = 7, m = 13, kinds Q3P4Q3P3P3P4P3, 1200 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 13, kinds Q3Q3P4P3P3P4P3, 11520 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds P4P4P4P3P3Q3P3, 57600 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds P4P4Q3P3P3P4P3, 6000 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 14, kinds P4Q3P4P3P3P4P3, 57600 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 14, kinds Q3P4P4P3P3P4P3, 57600 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 7, m = 15, kinds P4P4P4P3P3P4P3, 288000 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 7, m = 12, kinds P4Q3Q3P3P3Q3P3, 240 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 7, m = 12, kinds Q3P4Q3P3P3Q3P3, 240 profiles: 1 allocations, 0 D2 failures, 0.0 s
